,word,weight
6940,bertambun,-3
6941,topo,-5
6942,menyunat,-5
6943,melawat,-4
6944,mengantara,-3
6945,duaja,-3
6946,pegawai pemerintah,-3
6947,rahmat,-3
6948,bergemam,-3
6949,menanggungkan,-5
6950,berandalan,-5
6951,melibas,-4
6952,berselawat,-3
6953,pangsa,-3
6954,pica,-4
6955,meriba,-3
6956,menyengat,-4
6957,kanun,-3
6958,menanggapi,-5
6959,menggugat,-4
6960,berkumandang,-3
6961,boyak,-5
6962,lucah,-5
6963,cekang,-3
6964,gondok,-4
6965,ambai,-5
6966,sangat,-5
6967,gendak,-5
6968,dalalah,-5
6969,kecintaan,-3
6970,bertimpa-timpa,-3
6971,sewal,-5
6972,gosip,-5
6973,mata ikan,-4
6974,muncul,-3
6975,tungku,-4
6976,ambau,-5
6977,pukang,-3
6978,terbang arwah,-4
6979,mengungkapkan,-4
6980,bersentuh,-5
6981,aktif,-3
6982,memanaskan,-4
6983,ruat,-4
6984,membantai,-4
6985,plonga-plongo,-3
6986,keropos,-3
6987,rangkai,-4
6988,bertindak,-4
6989,membantar,-4
6990,ruai,-4
6991,ruak,-4
6992,pagebluk,-5
6993,canggung,-4
6994,tergeliat,-3
6995,lenggana,-4
6996,insentif,-3
6997,merangkam,-4
6998,gegadan,-5
6999,kicauan,-4
7000,mengucur,-3
7001,merangkak,-3
7002,shabu-shabu,-3
7003,banyak mulut,-4
7004,mengorok,-3
7005,percekcokan,-4
7006,laporan,-5
7007,unting,-5
7008,ambiguitas,-5
7009,menyampingkan,-4
7010,bando,-4
7011,mencarak,-3
7012,celetuk,-5
7013,ledekan,-5
7014,arah,-4
7015,pohon,-4
7016,rumor,-5
7017,aram,-3
7018,menimangkan,-3
7019,jelingah,-3
7020,dengus,-3
7021,dengut,-3
7022,berlaga,-4
7023,nasihat,-3
7024,kerawanan,-4
7025,murup,-3
7026,lasat,-5
7027,congor,-3
7028,menegapkan,-3
7029,perlengkapan,-3
7030,sederhana,-5
7031,jentaka,-5
7032,macis,-4
7033,amor,-4
7034,dedak,-3
7035,perosok,-4
7036,jereket,-3
7037,salin,-3
7038,beranak pinak,-3
7039,menggelorakan,-4
7040,menjemukan,-3
7041,sedat,-4
7042,bonggol,-4
7043,sebelah,-4
7044,bersusila,-4
7045,berliku-liku,-4
7046,hidung,-5
7047,bersaba,-3
7048,penyatuan,-4
7049,runtun,-5
7050,meredam,-4
7051,buah hati,-3
7052,mendoa,-3
7053,geser,-5
7054,birokrat,-3
7055,(barang) bekas,-4
7056,memihakkan,-4
7057,elusan,-3
7058,tegar,-4
7059,huni,-3
7060,datang hati,-5
7061,gegabah,-5
7062,instruksi,-3
7063,sadis,-5
7064,bertelingkah,-4
7065,sarak,-3
7066,kandas,-5
7067,berlarian,-5
7068,agama,-3
7069,mendompleng,-3
7070,menitis,-3
7071,berkisar,-3
7072,penghapusan,-3
7073,loakan,-4
7074,dekaden,-5
7075,bukti,-3
7076,berkemih,-3
7077,menabrak,-3
7078,dungkul,-4
7079,sia-sia,-4
7080,kerok,-3
7081,potol,-4
7082,aliansi,-4
7083,riba,-3
7084,luak,-3
7085,hantam,-5
7086,penanda,-3
7087,menjapit,-4
7088,merosok,-3
7089,berkeberatan,-4
7090,ujung tangan,-4
7091,encok,-5
7092,otek,-4
7093,koneksi,-4
7094,mulut rambang,-4
7095,anggara,-4
7096,merecok,-4
7097,penindihan,-4
7098,gili-gili,-3
7099,berurine,-3
7100,pengebat,-3
7101,mendedahkan,-4
7102,armada,-5
7103,terkutuk,-5
7104,memenangi,-5
7105,wan,-4
7106,termasuk,-3
7107,gado-gado,-4
7108,wah,-3
7109,gamang,-3
7110,cantik,-4
7111,merembes,-3
7112,melemah,-3
7113,kesetanan,-3
7114,rakaat,-4
7115,melepaskan,-5
7116,terowongan,-4
7117,vakum,-3
7118,menolak,-4
7119,faring,-5
7120,bergemuruh,-3
7121,ramah,-3
7122,ramai,-5
7123,pelontar,-3
7124,berhanyut,-4
7125,bersanggit,-5
7126,esensial,-4
7127,jajaran genjang,-4
7128,menghabiskan,-4
7129,menampakkan,-4
7130,bercumbu,-4
7131,lalat kerbau,-4
7132,tidak keruan,-3
7133,jaringan,-4
7134,duel,-4
7135,pencegah,-3
7136,curang,-5
7137,lewat batas,-4
7138,tengak,-4
7139,dampak,-3
7140,tengkar,-4
7141,meragukan,-3
7142,layu,-4
7143,balela,-4
7144,memergoki,-5
7145,merua,-4
7146,cacau,-5
7147,inspirasi,-3
7148,beramuk-amukan,-4
7149,setuju,-3
7150,petir,-3
7151,berbelit-belit,-4
7152,lusuh,-5
7153,tersiar,-3
7154,galaba,-5
7155,bertunjangkan,-4
7156,pental,-3
7157,paruh,-3
7158,darurat,-4
7159,geming,-4
7160,hangit,-5
7161,gepok,-5
7162,realisasi,-3
7163,memotivasi,-4
7164,angkatan,-5
7165,serupa,-3
7166,kesentuhan,-3
7167,kungkungan,-3
7168,ajar,-3
7169,luwes,-4
7170,siaran,-3
7171,acoan,-5
7172,pegawai negeri,-3
7173,merundung,-4
7174,parut,-3
7175,panar,-3
7176,oyok,-3
7177,cingangah,-4
7178,bertele-tele,-3
7179,menyerap,-3
7180,hilang pikiran,-4
7181,getol,-3
7182,mengebiri,-3
7183,merapatkan,-3
7184,batil,-4
7185,ketelanjuran,-5
7186,siksaan,-5
7187,setip,-3
7188,kalimantang,-3
7189,salah urat,-3
7190,menempati,-3
7191,bermotif,-3
7192,indo,-3
7193,jeritan,-5
7194,berziarah,-4
7195,adimarga,-4
7196,menyolang,-3
7197,terkelik,-3
7198,berogak-ogak,-4
7199,pusu,-4
7200,arus udara,-4
7201,pencerahan,-3
7202,terpotong,-3
7203,bambu,-3
7204,bendera,-3
7205,empedal,-5
7206,memindahkan,-5
7207,cecunguk,-5
7208,tulah,-3
7209,barkas,-5
7210,bercanda,-4
7211,iring-iringan,-4
7212,datuk,-4
7213,memalak,-4
7214,kumandang,-3
7215,turunan,-3
7216,kacrek,-3
7217,ametis,-4
7218,segi,-4
7219,gembira,-3
7220,menangkap tangan,-5
7221,batalion,-5
7222,berasimilasi,-3
7223,reyot,-3
7224,terjumpa,-4
7225,kemasygulan,-3
7226,beroperasi,-4
7227,bengok,-4
7228,hujung,-3
7229,inklinasi,-3
7230,menasihatkan,-3
7231,mengistimewakan,-3
7232,berpencar,-5
7233,huma,-4
7234,demen,-3
7235,memperolahkan,-4
7236,jalan protokol,-4
7237,menyentak,-5
7238,sakit hati,-3
7239,jeri,-3
7240,gabungan,-5
7241,tertawan,-3
7242,tersisih,-5
7243,membangunkan,-4
7244,depak,-3
7245,bertabrakan,-4
7246,halilintar,-3
7247,cekung,-4
7248,memecatkan,-5
7249,pelet,-3
7250,konkretisasi,-3
7251,gua,-3
7252,menyeramkan,-4
7253,persengketaan,-4
7254,omong,-4
7255,mendalam,-3
7256,motivasi,-3
7257,mengejawantah,-3
7258,berbondong-bondong,-3
7259,menjepit leher,-4
7260,relasi,-4
7261,tebaran,-3
7262,menyerobot,-5
7263,menghamuni,-5
7264,tidak bekerja,-4
7265,jerum,-4
7266,skors,-3
7267,cetera,-4
7268,melesap,-3
7269,tertancap,-3
7270,detektif,-3
7271,lompong,-5
7272,berpucuk,-4
7273,beralasan,-4
7274,memakan,-4
7275,cimeng,-3
7276,baku,-3
7277,kabar,-3
7278,menjotos,-3
7279,rasionalitas,-4
7280,bangsal,-3
7281,meraban,-4
7282,memaling,-5
7283,menular,-4
7284,saya,-3
7285,jilid,-5
7286,bidas,-5
7287,mencerat,-3
7288,bercekit,-4
7289,pembungkus,-3
7290,berderum,-4
7291,goblok,-5
7292,menceluk,-3
7293,cakap,-4
7294,mengirikan,-4
7295,angkat topi,-4
7296,melanggar,-5
7297,memuaskan,-5
7298,berpasuk,-3
7299,percaturan,-3
7300,dengkur,-3
7301,rua,-4
7302,tagar,-3
7303,menumang,-4
7304,terulur lidah,-5
7305,sewenang-wenang,-5
7306,maula,-4
7307,menyeluruhi,-3
7308,ledes,-3
7309,berhamburan,-5
7310,galian,-3
7311,sebaran,-3
7312,nikah,-3
7313,ceku,-5
7314,dengkul,-3
7315,cabut,-5
7316,kemurungan,-5
7317,jalan tol,-4
7318,sementung,-5
7319,miring,-4
7320,tumbang,-5
7321,bondot,-5
7322,undian,-5
7323,pejajaran,-4
7324,menguatkan,-3
7325,peminta-minta,-4
7326,meruok,-5
7327,berkecai,-5
7328,legalitas,-3
7329,memilin,-5
7330,rambang,-5
7331,kaidah,-4
7332,kata-,-4
7333,bucu,-3
7334,mengalahkan,-4
7335,popokan,-4
7336,kencan,-4
7337,germo,-5
7338,cerai,-4
7339,begundal,-3
7340,mengukuhkan,-3
7341,memendek,-3
7342,meruyup,-4
7343,kebat,-3
7344,menggelecik,-3
7345,mendung,-3
7346,liang sanggama,-4
7347,sahabat,-4
7348,gelinjang,-3
7349,kebas,-3
7350,kerja keras,-5
7351,musyawarah,-3
7352,belah ketupat,-4
7353,sawat,-5
7354,terminal,-3
7355,tingkah,-5
7356,membayankan,-4
7357,kantin,-4
7358,bendel,-5
7359,koplo,-3
7360,menyingkirkan,-4
7361,papar,-3
7362,dalil,-3
7363,papak,-3
7364,bernuansa,-3
7365,enyah,-4
7366,merosot,-5
7367,capit,-3
7368,rencana,-4
7369,dewan,-3
7370,menceracau,-3
7371,malas,-4
7372,repot,-5
7373,kemik,-3
7374,fasilitas,-4
7375,bombastis,-3
7376,didik,-3
7377,bencat,-5
7378,terkikis,-3
7379,apiun,-3
7380,lewat,-5
7381,mengkhianati,-5
7382,bedegong,-4
7383,si fulan,-3
7384,iba,-5
7385,calar,-3
7386,flu,-3
7387,beruntun,-3
7388,membawang,-5
7389,ranap,-5
7390,mencagun,-3
7391,biut,-5
7392,tambun,-3
7393,andeka,-3
7394,membanting,-4
7395,dahsyat,-5
7396,mungkir,-5
7397,becus,-4
7398,terzalimi,-5
7399,pelantikan,-3
7400,kisruh,-3
7401,memedi,-4
7402,gas,-4
7403,perwujudan,-3
7404,bapet,-4
7405,intrakalimat,-5
7406,berak,-4
7407,akidah,-3
7408,rayu,-4
7409,imbang,-3
7410,senging,-5
7411,setimbang,-3
7412,mengirik,-3
7413,juragan,-4
7414,mengiris,-4
7415,vital,-4
7416,begu,-4
7417,bertikai pangkai,-4
7418,harap-harap cemas,-3
7419,warita,-4
7420,bawa,-3
7421,mempermudah,-3
7422,merobohkan,-5
7423,besar rabu,-3
7424,surih,-3
7425,apatis,-5
7426,menyemprot,-5
7427,beradu,-4
7428,agen rahasia,-3
7429,arahan,-3
7430,bertanding,-4
7431,atas,-4
7432,data,-3
7433,hasan,-4
7434,otak udang,-5
7435,terdedah,-3
7436,asosiasi,-4
7437,meneguk,-3
7438,natural,-3
7439,loneng,-3
7440,bertuah,-3
7441,menadaburkan,-3
7442,jawaban,-5
7443,merebahkan,-3
7444,lancang mulut,-4
7445,merampang,-4
7446,prinsipil,-4
7447,mengaret,-3
7448,corengmoreng,-4
7449,berkelompok-kelompok,-4
7450,kegelisahan,-4
7451,waduk,-3
7452,koyak-koyak,-5
7453,wajar,-5
7454,inheren,-4
7455,hilang arwah,-4
7456,mengumandang,-4
7457,berlubang,-3
7458,bermetamorfosis,-3
7459,soe,-5
7460,jeringing,-4
7461,ayunan,-3
7462,lucut,-3
7463,empal,-4
7464,berangkat,-4
7465,apes,-5
7466,mansukh,-4
7467,kesulitan,-5
7468,tuli,-3
7469,berguguran,-3
7470,kacek,-4
7471,menghulu,-3
7472,gagar,-3
7473,rayuan,-3
7474,gawat,-5
7475,mengada-ada,-4
7476,menakutkan,-4
7477,berangkal,-3
7478,tertenung,-3
7479,empap,-3
7480,prosedur,-4
7481,bernas,-3
7482,hop,-5
7483,terpendam,-5
7484,syair,-3
7485,penyelewengan,-4
7486,semok,-4
7487,tike,-3
7488,nujum,-4
7489,sabak,-3
7490,memukuli,-4
7491,menyolot,-4
7492,menyelubungi,-3
7493,terbentur,-4
7494,berusaha,-3
7495,bertengkar mulut,-5
7496,lingkar,-3
7497,meligih,-4
7498,ejakulasi,-3
7499,sepak,-3
7500,kelesah,-5
7501,melindap,-3
7502,signifikansi,-4
7503,kepayahan,-3
7504,menyinkronkan,-3
7505,uci-uci,-4
7506,menyerbu,-5
7507,menggerebek,-3
7508,khisit,-5
7509,gugatan,-5
7510,berlipat,-3
7511,menubruk,-3
7512,sarangan,-3
7513,kesambet,-3
7514,sutradara,-3
7515,kelucahan,-5
7516,mengata-ngatai,-5
7517,bertetesan,-3
7518,cacing es,-4
7519,beguk,-4
7520,bongkak,-3
7521,kalor,-4
7522,batu berdahak,-4
7523,gegap,-5
7524,lotong,-4
7525,memperkacaukan,-4
7526,membantu,-4
7527,gemaung,-3
7528,pekak,-3
7529,tertulang,-5
7530,pemberadaban,-3
7531,usaha,-4
7532,mencilok,-3
7533,serpihan,-4
7534,mengutuk,-5
7535,hajar,-5
7536,uang sogok,-3
7537,tanggal,-4
7538,buntung,-5
7539,hajat,-5
7540,pembatalan,-3
7541,jorong,-3
7542,pergabungan,-3
7543,uang pecah,-4
7544,desas-desus,-5
7545,prahara,-3
7546,memantapkan,-3
7547,jalan raya,-4
7548,batuk darah,-4
7549,tempelak,-5
7550,dursila,-5
7551,rebet,-5
7552,menghinap-hinap,-3
7553,pertunjukan perasaan,-3
7554,rebeh,-5
7555,hirap,-3
7556,semau,-3
7557,mendaulat,-5
7558,terhempas,-5
7559,hancur lebur,-5
7560,rumit,-5
7561,disimilaritas,-4
7562,entak,-3
7563,tradisional,-5
7564,tersengut-sengut,-5
7565,meriang,-4
7566,sungkan,-4
7567,angin lalu,-5
7568,bersendikan,-4
7569,nama buruk,-5
7570,dongkol,-4
7571,mengarah,-4
7572,mengonarkan,-4
7573,dalal,-3
7574,rompak,-5
7575,laboratorium,-3
7576,tunduk,-5
7577,banyak omong,-4
7578,someng,-4
7579,mencibirkan,-5
7580,menongkrongi,-3
7581,kuat,-3
7582,mutlak,-3
7583,pemain,-3
7584,dia,-3
7585,menyelang,-5
7586,eroton,-4
7587,endemi,-5
7588,lapuk,-5
7589,rabak,-3
7590,terderita,-4
7591,mengharamkan,-3
7592,pekikan,-5
7593,pengunjukan,-3
7594,kebangunan,-5
7595,perapian,-4
7596,hujat,-5
7597,dengki,-5
7598,jangkang,-5
7599,lap,-5
7600,sumpal,-3
7601,lembeng,-4
7602,kesalahan,-5
7603,imam,-3
7604,sembrono,-5
7605,berjejas,-5
7606,menghalai-balaikan,-4
7607,cikun,-5
7608,bundel,-5
7609,surut,-4
7610,urit,-3
7611,bloon,-3
7612,kubra,-5
7613,hujah,-4
7614,longgok,-3
7615,cempek,-4
7616,khair,-4
7617,tonjok,-5
7618,gering hulu,-4
7619,anut,-3
7620,berkejaran,-3
7621,pering,-3
7622,pengejawantahan,-3
7623,silang,-4
7624,berkasih-kasihan,-3
7625,mencecah,-3
7626,mempersoalkan,-4
7627,merenungkan,-3
7628,perbincangan,-3
7629,tergemap,-3
7630,penyodok,-3
7631,mendindingi,-5
7632,buncit,-3
7633,kerakal,-3
7634,lancang,-5
7635,enggan,-5
7636,mencengkeram,-4
7637,tertinggal,-3
7638,laten,-5
7639,luluh lantak,-5
7640,penodong,-5
7641,sogokan,-4
7642,fiskal,-3
7643,bertekak,-4
7644,perlahan-lahan,-4
7645,onyak-anyik,-4
7646,merembet,-4
7647,fungsionaris,-3
7648,perkembangan,-4
7649,dugal,-5
7650,recehan,-4
7651,dobel,-3
7652,kecemasan,-4
7653,celemotan,-4
7654,tanur,-4
7655,sombong,-3
7656,faktor,-4
7657,anu,-3
7658,persuasi,-3
7659,welas,-3
7660,mangau,-4
7661,ulung,-4
7662,seraga,-3
7663,bait,-3
7664,berterima,-3
7665,aspiran,-5
7666,berdansa,-4
7667,terhunjam,-3
7668,friksi,-5
7669,pematang,-4
7670,lenyap,-5
7671,api-api,-4
7672,gidik,-4
7673,mesut,-4
7674,sanggit,-3
7675,terseret,-3
7676,mesum,-5
7677,sukatan,-5
7678,golak,-5
7679,keheningan,-4
7680,tengking,-5
7681,aspek,-3
7682,amblas,-3
7683,memomokkan,-5
7684,fundamental,-4
7685,abuk,-3
7686,gunduk,-3
7687,beta,-3
7688,kemplang,-5
7689,abur,-5
7690,selap,-3
7691,tembelang,-5
7692,berumah tangga,-4
7693,jebeh,-5
7694,menikmati,-3
7695,membabi buta,-4
7696,menahun,-5
7697,primer,-4
7698,menggeligi,-4
7699,pembangkang,-4
7700,fulanah,-3
7701,menyetubuhi,-3
7702,bulat,-3
7703,layon,-4
7704,baginda,-3
7705,selempang,-5
7706,mengesak,-3
7707,berhimpun,-4
7708,berkunjung,-4
7709,membelot,-5
7710,kilah,-4
7711,terang akal,-4
7712,keperihan,-5
7713,serobot,-3
7714,mengesan,-3
7715,mengelakkan,-4
7716,kerepotan,-3
7717,hadiah,-3
7718,berdedikasi,-3
7719,tersekat,-5
7720,cek,-4
7721,mengebumikan,-3
7722,moderator,-3
7723,duli,-3
7724,menghebat,-4
7725,berita,-4
7726,melayang,-3
7727,melayani,-5
7728,menyelakkan,-5
7729,buta,-3
7730,memfitnah,-4
7731,nala,-3
7732,sekop,-3
7733,incit,-4
7734,batung-batung,-4
7735,gesek,-3
7736,rongkol,-5
7737,bertinju,-4
7738,bersengketa,-4
7739,cilok,-3
7740,keasingan,-4
7741,sekurang-kurangnya,-3
7742,daftar,-3
7743,bertahan,-4
7744,perahu,-4
7745,melekat,-4
7746,khawatir,-5
7747,ruang,-3
7748,kisikan,-3
7749,menghadiahi,-3
7750,terajang,-3
7751,memegang,-4
7752,kafetaria,-4
7753,masai,-4
7754,merenyam,-3
7755,patgulipat,-5
7756,terali,-4
7757,rad,-3
7758,ijab,-4
7759,meluluhlantakkan,-4
7760,saja,-3
7761,pemberon-takan,-4
7762,mengenjak,-3
7763,beranda,-3
7764,perus,-5
7765,ahmak,-3
7766,pepak,-3
7767,ceroboh,-5
7768,cacing pipih,-4
7769,cuak,-4
7770,bison,-3
7771,pepat,-3
7772,kotak,-3
7773,anjak,-3
7774,anak bedil,-3
7775,tebal hati,-5
7776,tenggak,-3
7777,melampau,-4
7778,bercedera,-4
7779,oven,-4
7780,mengumpul,-3
7781,bertumbukan,-4
7782,mencontengkan,-3
7783,menyatroni,-5
7784,rasialisme,-5
7785,terkilir,-3
7786,gagu,-3
7787,langking,-4
7788,bicu,-3
7789,dogol,-5
7790,camping,-3
7791,berugi,-5
7792,mengenangkan,-3
7793,menerbankan,-4
7794,cutel,-4
7795,mengamalkan,-4
7796,mencaci-maki,-5
7797,analitis,-4
7798,hipotesis,-3
7799,kesejukan,-3
7800,kepelikan,-4
7801,bubuk,-5
7802,inhibisi,-4
7803,hawar,-5
7804,himpun,-3
7805,mengetepikan,-4
7806,berlibat-libat,-4
7807,tergamak,-4
7808,tua,-4
7809,mengubrakan,-3
7810,susuh,-4
7811,mengingsut,-3
7812,cacauan,-4
7813,belis,-4
7814,meninju,-3
7815,mengoyak-oyak,-4
7816,embarau,-3
7817,urut-urutan,-4
7818,menyantak,-3
7819,alobar,-4
7820,memusnahkan,-5
7821,menyantap,-4
7822,berkembang biak,-3
7823,resek,-4
7824,kelas,-3
7825,jalan bentar,-4
7826,colak-caling,-5
7827,tun,-4
7828,bergelut,-4
7829,cacat,-5
7830,buntang,-4
7831,kerugian,-5
7832,uring-uringan,-5
7833,colok,-3
7834,gedembai,-4
7835,dupleks,-3
7836,antusias,-3
7837,rompeng,-4
7838,menyagang,-3
7839,benderang,-3
7840,tenggan,-3
7841,mencabarkan,-4
7842,cabar,-4
7843,celopar,-4
7844,penyungkit,-3
7845,pongah,-5
7846,tarung,-3
7847,mara,-4
7848,cabuh,-3
7849,cupet,-5
7850,terganjal,-4
7851,merompak,-5
7852,konotasi,-3
7853,keajaiban,-4
7854,busut,-4
7855,mangkel,-4
7856,memacak,-4
7857,ringan mulut,-4
7858,main muda,-3
7859,mengacaukan,-4
7860,telan,-5
7861,nyelekit,-4
7862,balung,-4
7863,menyelir,-5
7864,pilon,-3
7865,gingsir,-3
7866,lalim,-5
7867,menyuntik,-3
7868,takul,-3
7869,menebalkan,-3
7870,merana,-4
7871,bertaki,-3
7872,bengkak,-4
7873,pembalut,-3
7874,duduk perut,-3
7875,kesahihan,-3
7876,hantaman,-3
7877,kaos,-4
7878,kirai,-3
7879,lembap,-4
7880,orbit,-4
7881,wimana,-4
7882,peres,-3
7883,bergontok,-4
7884,bertransformasi,-3
7885,kolot,-5
7886,rajin,-3
7887,menyuapi,-3
7888,pendamai,-3
7889,merincukan,-4
7890,balur,-4
7891,mamang,-4
7892,menyemangatkan,-3
7893,tunjuk perasaan,-3
7894,terpengaruh,-4
7895,berjarak,-4
7896,patos,-5
7897,perkakas,-3
7898,beralih bentuk,-3
7899,asfal,-5
7900,menunukan,-4
7901,tambak,-3
7902,berlainan,-4
7903,mengoyak,-4
7904,menyiar,-4
7905,injakan,-3
7906,hirup,-3
7907,memble,-3
7908,menyiat,-4
7909,membonceng,-3
7910,rucah,-5
7911,penghisapan,-4
7912,kasur,-4
7913,susu,-4
7914,rombongan,-4
7915,pencukuran,-4
7916,menyelusuh,-3
7917,tergambar,-3
7918,kekacauan,-4
7919,menimpuk,-5
7920,main mata,-5
7921,dongok,-5
7922,jorok,-5
7923,lebu,-3
7924,kelambanan,-4
7925,bijak,-4
7926,sekongkolan,-4
7927,antagonisme,-4
7928,menghindarkan,-4
7929,bentakan,-5
7930,bagi,-4
7931,becak,-5
7932,mengkal,-4
7933,beban,-5
7934,sekedup,-3
7935,memperlihatkan,-3
7936,berserikat,-3
7937,bertangkap,-3
7938,ceronggah,-4
7939,terkait,-3
7940,cerabih,-4
7941,anak pinak,-3
7942,menenggang,-3
7943,perak,-4
7944,mencoblos,-3
7945,jompo,-3
7946,berdekatan,-4
7947,dendeng,-4
7948,bersedia,-3
7949,ira,-3
7950,gorek api,-4
7951,safa,-4
7952,keriuhan,-3
7953,sembam,-4
7954,gayung,-4
7955,isotop,-3
7956,terselak,-3
7957,keterkaitan,-3
7958,membawa berat,-3
7959,berproses,-3
7960,pandai,-4
7961,imbalan,-3
7962,cicik,-4
7963,mengesahkan,-3
7964,henyak,-4
7965,insaf,-4
7966,pertunjukan,-3
7967,latisan,-4
7968,tagut,-4
7969,pengiring,-3
7970,bebas,-4
7971,pemberitahuan,-3
7972,mungkar,-4
7973,menjejak,-4
7974,serawak,-3
7975,bergurau,-4
7976,cuka jawa,-5
7977,pemarah,-4
7978,pegari,-3
7979,bulevar,-4
7980,kesendirian,-4
7981,indusemen,-3
7982,kacuk,-4
7983,mencicik,-5
7984,berkawanan,-4
7985,jurik,-4
7986,leta,-5
7987,berangai,-5
7988,obrolan,-4
7989,cacing tanah,-4
7990,persetubuhan,-3
7991,asor,-5
7992,mendengung,-4
7993,teraduk,-3
7994,sebit,-4
7995,basmi,-5
7996,parau,-4
7997,menumpang,-3
7998,ketulahan,-4
7999,aswad,-4
8000,menjelma,-3
8001,terlampau,-5
8002,tertata,-4
8003,membuktikan,-4
8004,berputar-putar,-4
8005,tipeks,-3
8006,singkat,-3
8007,mengapkir,-4
8008,gonjak,-5
8009,berat kepala,-5
8010,dari,-3
8011,berdebat,-5
8012,gontok,-4
8013,membelai,-4
8014,mikro,-3
8015,menggemaskan,-5
8016,menyembulkan,-3
8017,tobak,-3
8018,ampela,-5
8019,luar biasa,-4
8020,hidup,-4
8021,terang,-3
8022,menyembam,-4
8023,menggentarkan,-4
8024,gombong,-3
8025,pol,-3
8026,pancur,-3
8027,kopyor,-4
8028,sementara,-4
8029,bersipongang,-3
8030,mencabau,-4
8031,tolol,-5
8032,taji,-4
8033,musibah,-5
8034,bergembung,-3
8035,ibunda,-5
8036,gemuk,-3
8037,lombong,-3
8038,gundukan,-4
8039,menyulut,-4
8040,cetek,-3
8041,berganduh,-3
8042,mengabulkan,-3
8043,naas,-5
8044,mencengkau,-4
8045,beranak bercucu,-3
8046,mengacak,-4
8047,sembunyi-sembunyi,-4
8048,bersepai,-5
8049,manipulator,-4
8050,iktikad,-4
8051,berantara,-3
8052,cekok,-3
8053,bercaran,-4
8054,leburan,-3
8055,kembar,-3
8056,cabau,-3
8057,divergensi,-4
8058,rombeng,-3
8059,redik,-5
8060,bongok,-3
8061,berus,-4
8062,sentuk,-4
8063,menginjak,-3
8064,bersilih,-3
8065,meresahkan,-4
8066,gelatak,-4
8067,instansi,-3
8068,kerik,-3
8069,sempit,-4
8070,jolak,-3
8071,bersikukuh,-4
8072,bersokom,-4
8073,menghinggapi,-3
8074,ogah-ogahan,-4
8075,drama,-4
8076,kenes,-3
8077,tepu,-3
8078,usang,-5
8079,terpaku,-3
8080,tarak,-3
8081,opium,-3
8082,kolam,-3
8083,menggigis,-4
8084,selerang,-5
8085,berat tulang,-4
8086,tumor,-4
8087,kemurkaan,-5
8088,acu,-4
8089,seberang,-3
8090,tepi,-4
8091,memusuhi,-5
8092,jilatan,-3
8093,bersangkal,-5
8094,ikut-ikutan,-3
8095,penjuru,-3
8096,gedor,-4
8097,waham,-3
8098,bertelinga lembut,-3
8099,merayah,-5
8100,denai,-4
8101,farak,-3
8102,salah tingkah,-4
8103,garu,-4
8104,langsai,-3
8105,mengganas,-4
8106,menanggang,-5
8107,kurang adat,-5
8108,bruto,-3
8109,celuk,-3
8110,baskom,-4
8111,menyurihkan percakapan,-5
8112,merincis,-4
8113,berapit,-4
8114,tatak,-4
8115,menelaah,-5
8116,liang,-3
8117,biarawati,-3
8118,condong,-5
8119,kotoran,-5
8120,luang,-3
8121,mairat,-5
8122,apit,-3
8123,bertimbang,-3
8124,sarit,-4
8125,tak bernyawa,-5
8126,kotor,-5
8127,menggeret,-3
8128,menyenggau,-4
8129,menyenggak,-5
8130,kacip,-3
8131,seksualitas,-5
8132,juz,-4
8133,pendapatan,-3
8134,sarik,-3
8135,membayar,-3
8136,tersia-sia,-3
8137,mengobarkan,-4
8138,cena,-3
8139,pendusta,-4
8140,terberak,-5
8141,ketahuan,-5
8142,mencuca,-5
8143,antap,-5
8144,menikam,-4
8145,embek,-3
8146,amin,-3
8147,rongga,-3
8148,landasan (pesawat udara),-4
8149,tutur,-4
8150,berlarat-larat,-4
8151,tekad,-3
8152,empuk,-4
8153,menidurkan,-4
8154,bidai,-4
8155,konkurensi,-4
8156,bersanding,-5
8157,mengerjakan,-4
8158,delegasi,-4
8159,pantas,-5
8160,mengisbatkan,-3
8161,tinja,-5
8162,lawan,-4
8163,pengar,-4
8164,ikan kena tuba,-4
8165,ceriwis,-4
8166,kutut,-3
8167,genjang,-4
8168,asal usul,-4
8169,filo,-3
8170,pergesekan,-4
8171,berbabil,-4
8172,menghapus,-4
8173,pemupusan,-3
8174,jajal,-4
8175,abolisi,-3
8176,doa,-4
8177,kawula,-3
8178,compes,-4
8179,teratur,-4
8180,kelipar,-4
8181,jerepet,-3
8182,menghunjam,-4
8183,peletan,-3
8184,aparatus,-3
8185,gembel,-5
8186,menyungguhkan,-3
8187,menagih,-3
8188,kacangan,-4
8189,lengah,-4
8190,berjauh hati,-3
8191,conteng,-3
8192,tertumbuk akal,-5
8193,lengas,-4
8194,terlepas,-5
8195,gurauan,-4
8196,kharab,-5
8197,keputusasaan,-5
8198,palat,-5
8199,validitas,-3
8200,penyinaran,-3
8201,menyabak,-5
8202,feses,-5
8203,gebok,-3
8204,teles,-4
8205,palolo,-4
8206,liang jimak,-4
8207,tertutup,-5
8208,menyetor,-3
8209,bunduk,-3
8210,kebodohan,-3
8211,potel,-5
8212,bendu,-4
8213,bermukim,-4
8214,banat,-4
8215,usrek,-5
8216,mengejikan,-3
8217,serindai,-5
8218,memfatwakan,-3
8219,bersebelahan,-4
8220,lafal,-4
8221,terlangkaui,-5
